,Unnamed: 0,ID,year,month,day,hour,mins,waveperiod,wavedirection,waveheight,Lat,Lon,WindDir,windspeed,pressure,WindDir_L,possibility,datetime,hurrthreat
1101,1101,41046.0,2011.0,2.0,15.0,21.0,50.0,6.08,96.0,2.0,23.831999999999997,-68.417,23.0,9.2,1018.4,N,0.0,2011-02-15 21:50:00,0
1102,1102,41046.0,2011.0,2.0,15.0,22.0,50.0,5.91,95.0,2.01,23.831999999999997,-68.417,23.0,8.7,1018.8,N,0.0,2011-02-15 22:50:00,0
1103,1103,41046.0,2011.0,2.0,15.0,23.0,50.0,6.12,96.0,2.07,23.831999999999997,-68.417,27.0,8.8,1019.4,N,0.0,2011-02-15 23:50:00,0
1104,1104,41046.0,2011.0,2.0,16.0,0.0,50.0,5.9,60.0,2.0,23.831999999999997,-68.417,26.0,8.7,1020.1,N,0.0,2011-02-16 00:50:00,0
1105,1105,41046.0,2011.0,2.0,16.0,1.0,50.0,5.98,90.0,2.05,23.831999999999997,-68.417,39.0,9.2,1020.3,NE,0.0,2011-02-16 01:50:00,0
1106,1106,41046.0,2011.0,2.0,16.0,2.0,50.0,6.01,104.0,2.01,23.831999999999997,-68.417,46.0,9.1,1020.4,NE,0.0,2011-02-16 02:50:00,0
1107,1107,41046.0,2011.0,2.0,16.0,3.0,50.0,5.65,113.0,1.89,23.831999999999997,-68.417,44.0,8.8,1020.5,NE,0.0,2011-02-16 03:50:00,0
1108,1108,41046.0,2011.0,2.0,16.0,4.0,50.0,5.9,98.0,2.1,23.831999999999997,-68.417,47.0,9.7,1020.1,NE,0.0,2011-02-16 04:50:00,0
1109,1109,41046.0,2011.0,2.0,16.0,5.0,50.0,5.75,108.0,1.88,23.831999999999997,-68.417,47.0,10.0,1019.7,NE,0.0,2011-02-16 05:50:00,0
1110,1110,41046.0,2011.0,2.0,16.0,6.0,50.0,5.86,89.0,1.99,23.831999999999997,-68.417,52.0,9.8,1019.4,NE,0.0,2011-02-16 06:50:00,0
1111,1111,41046.0,2011.0,2.0,16.0,7.0,50.0,5.92,92.0,1.98,23.831999999999997,-68.417,53.0,9.2,1018.8,NE,0.0,2011-02-16 07:50:00,0
1112,1112,41046.0,2011.0,2.0,16.0,8.0,50.0,5.66,100.0,1.92,23.831999999999997,-68.417,50.0,8.6,1019.1,NE,0.0,2011-02-16 08:50:00,0
1113,1113,41046.0,2011.0,2.0,16.0,9.0,50.0,5.79,34.0,2.06,23.831999999999997,-68.417,59.0,9.2,1019.0,NE,0.0,2011-02-16 09:50:00,0
1114,1114,41046.0,2011.0,2.0,16.0,10.0,50.0,5.97,107.0,2.05,23.831999999999997,-68.417,53.0,8.5,1019.8,NE,0.0,2011-02-16 10:50:00,0
1115,1115,41046.0,2011.0,2.0,16.0,11.0,50.0,5.86,111.0,1.92,23.831999999999997,-68.417,57.0,8.3,1020.5,NE,0.0,2011-02-16 11:50:00,0
1116,1116,41046.0,2011.0,2.0,16.0,12.0,50.0,5.79,116.0,1.86,23.831999999999997,-68.417,53.0,8.3,1021.0,NE,0.0,2011-02-16 12:50:00,0
1117,1117,41046.0,2011.0,2.0,16.0,13.0,50.0,5.62,106.0,1.76,23.831999999999997,-68.417,56.0,8.2,1021.6,NE,0.0,2011-02-16 13:50:00,0
1118,1118,41046.0,2011.0,2.0,16.0,14.0,50.0,6.53,103.0,2.14,23.831999999999997,-68.417,71.0,8.9,1021.8,E,0.0,2011-02-16 14:50:00,0
1119,1119,41046.0,2011.0,2.0,16.0,15.0,50.0,6.1,69.0,2.05,23.831999999999997,-68.417,66.0,8.3,1021.4,NE,0.0,2011-02-16 15:50:00,0
1120,1120,41046.0,2011.0,2.0,16.0,16.0,50.0,6.22,105.0,2.08,23.831999999999997,-68.417,66.0,7.8,1021.0,NE,0.0,2011-02-16 16:50:00,0
1121,1121,41046.0,2011.0,2.0,16.0,17.0,50.0,6.5,65.0,2.41,23.831999999999997,-68.417,76.0,7.9,1020.4,E,0.0,2011-02-16 17:50:00,0
1122,1122,41046.0,2011.0,2.0,16.0,18.0,50.0,6.71,23.0,2.8,23.831999999999997,-68.417,79.0,9.2,1019.7,E,0.0,2011-02-16 18:50:00,0
1123,1123,41046.0,2011.0,2.0,16.0,19.0,50.0,6.81,35.0,3.08,23.831999999999997,-68.417,58.0,9.9,1019.5,NE,0.0,2011-02-16 19:50:00,0
1124,1124,41046.0,2011.0,2.0,16.0,20.0,50.0,6.59,58.0,3.06,23.831999999999997,-68.417,56.0,10.5,1019.3,NE,0.0,2011-02-16 20:50:00,0
1125,1125,41046.0,2011.0,2.0,16.0,21.0,50.0,6.44,38.0,2.98,23.831999999999997,-68.417,61.0,10.7,1019.4,NE,0.0,2011-02-16 21:50:00,0
1126,1126,41046.0,2011.0,2.0,16.0,22.0,50.0,6.46,25.0,3.2,23.831999999999997,-68.417,67.0,10.9,1019.8,NE,0.0,2011-02-16 22:50:00,0
1127,1127,41046.0,2011.0,2.0,16.0,23.0,50.0,6.42,30.0,2.86,23.831999999999997,-68.417,64.0,10.7,1020.3,NE,0.0,2011-02-16 23:50:00,0
1128,1128,41046.0,2011.0,2.0,17.0,0.0,50.0,6.3,41.0,2.82,23.831999999999997,-68.417,61.0,10.6,1020.9,NE,0.0,2011-02-17 00:50:00,0
1129,1129,41046.0,2011.0,2.0,17.0,1.0,50.0,6.26,36.0,2.68,23.831999999999997,-68.417,63.0,10.7,1021.0,NE,0.0,2011-02-17 01:50:00,0
1130,1130,41046.0,2011.0,2.0,17.0,2.0,50.0,6.56,37.0,3.08,23.831999999999997,-68.417,62.0,10.6,1021.2,NE,0.0,2011-02-17 02:50:00,0
1131,1131,41046.0,2011.0,2.0,17.0,3.0,50.0,6.35,32.0,2.67,23.831999999999997,-68.417,65.0,10.2,1021.1,NE,0.0,2011-02-17 03:50:00,0
1132,1132,41046.0,2011.0,2.0,17.0,4.0,50.0,6.34,47.0,2.74,23.831999999999997,-68.417,58.0,10.2,1020.7,NE,0.0,2011-02-17 04:50:00,0
1133,1133,41046.0,2011.0,2.0,17.0,5.0,50.0,6.53,47.0,2.7,23.831999999999997,-68.417,65.0,8.7,1020.5,NE,0.0,2011-02-17 05:50:00,0
1134,1134,41046.0,2011.0,2.0,17.0,6.0,50.0,6.44,53.0,2.65,23.831999999999997,-68.417,56.0,8.8,1019.7,NE,0.0,2011-02-17 06:50:00,0
1135,1135,41046.0,2011.0,2.0,17.0,7.0,50.0,6.85,27.0,2.91,23.831999999999997,-68.417,57.0,8.2,1019.1,NE,0.0,2011-02-17 07:50:00,0
1136,1136,41046.0,2011.0,2.0,17.0,8.0,50.0,6.94,31.0,2.9,23.831999999999997,-68.417,51.0,7.7,1019.1,NE,0.0,2011-02-17 08:50:00,0
1137,1137,41046.0,2011.0,2.0,17.0,9.0,50.0,6.56,8.0,2.51,23.831999999999997,-68.417,52.0,8.3,1019.1,NE,0.0,2011-02-17 09:50:00,0
1138,1138,41046.0,2011.0,2.0,17.0,10.0,50.0,6.91,34.0,2.79,23.831999999999997,-68.417,58.0,8.6,1019.8,NE,0.0,2011-02-17 10:50:00,0
1139,1139,41046.0,2011.0,2.0,17.0,11.0,50.0,6.81,28.0,2.8,23.831999999999997,-68.417,67.0,8.6,1020.3,NE,0.0,2011-02-17 11:50:00,0
1140,1140,41046.0,2011.0,2.0,17.0,12.0,50.0,7.07,4.0,2.94,23.831999999999997,-68.417,62.0,8.9,1020.6,NE,0.0,2011-02-17 12:50:00,0
1141,1141,41046.0,2011.0,2.0,17.0,13.0,50.0,7.08,15.0,2.95,23.831999999999997,-68.417,57.0,8.8,1021.4,NE,0.0,2011-02-17 13:50:00,0
1142,1142,41046.0,2011.0,2.0,17.0,14.0,50.0,7.03,35.0,2.87,23.831999999999997,-68.417,63.0,8.6,1021.8,NE,0.0,2011-02-17 14:50:00,0
1143,1143,41046.0,2011.0,2.0,17.0,15.0,50.0,6.88,34.0,2.89,23.831999999999997,-68.417,66.0,7.9,1021.6,NE,0.0,2011-02-17 15:50:00,0
1144,1144,41046.0,2011.0,2.0,17.0,16.0,50.0,7.06,52.0,2.85,23.831999999999997,-68.417,67.0,7.5,1020.9,NE,0.0,2011-02-17 16:50:00,0
1145,1145,41046.0,2011.0,2.0,17.0,17.0,50.0,6.85,47.0,2.61,23.831999999999997,-68.417,74.0,6.9,1020.5,E,0.0,2011-02-17 17:50:00,0
1146,1146,41046.0,2011.0,2.0,17.0,18.0,50.0,6.91,32.0,2.68,23.831999999999997,-68.417,66.0,6.4,1019.8,NE,0.0,2011-02-17 18:50:00,0
1147,1147,41046.0,2011.0,2.0,17.0,19.0,50.0,7.04,38.0,2.76,23.831999999999997,-68.417,64.0,6.2,1019.2,NE,0.0,2011-02-17 19:50:00,0
1148,1148,41046.0,2011.0,2.0,17.0,20.0,50.0,7.16,50.0,2.81,23.831999999999997,-68.417,45.0,5.3,1019.3,NE,0.0,2011-02-17 20:50:00,0
1149,1149,41046.0,2011.0,2.0,17.0,21.0,50.0,6.93,61.0,2.41,23.831999999999997,-68.417,62.0,6.1,1019.3,NE,0.0,2011-02-17 21:50:00,0
1150,1150,41046.0,2011.0,2.0,17.0,22.0,50.0,7.2,79.0,2.71,23.831999999999997,-68.417,62.0,6.8,1019.6,NE,0.0,2011-02-17 22:50:00,0
1151,1151,41046.0,2011.0,2.0,17.0,23.0,50.0,7.12,56.0,2.69,23.831999999999997,-68.417,66.0,6.2,1020.0,NE,0.0,2011-02-17 23:50:00,0
1152,1152,41046.0,2011.0,2.0,18.0,0.0,50.0,7.01,63.0,2.46,23.831999999999997,-68.417,83.0,6.9,1020.5,E,0.0,2011-02-18 00:50:00,0
1153,1153,41046.0,2011.0,2.0,18.0,1.0,50.0,7.17,56.0,2.62,23.831999999999997,-68.417,77.0,7.8,1020.5,E,0.0,2011-02-18 01:50:00,0
1154,1154,41046.0,2011.0,2.0,18.0,2.0,50.0,7.29,63.0,2.86,23.831999999999997,-68.417,75.0,8.6,1020.6,E,0.0,2011-02-18 02:50:00,0
1155,1155,41046.0,2011.0,2.0,18.0,3.0,50.0,6.69,83.0,2.58,23.831999999999997,-68.417,81.0,9.0,1020.5,E,0.0,2011-02-18 03:50:00,0
1156,1156,41046.0,2011.0,2.0,18.0,4.0,50.0,6.6,71.0,2.83,23.831999999999997,-68.417,79.0,9.4,1020.0,E,0.0,2011-02-18 04:50:00,0
1157,1157,41046.0,2011.0,2.0,18.0,5.0,50.0,6.43,59.0,2.71,23.831999999999997,-68.417,76.0,10.0,1019.6,E,0.0,2011-02-18 05:50:00,0
1158,1158,41046.0,2011.0,2.0,18.0,6.0,50.0,6.44,80.0,2.7,23.831999999999997,-68.417,68.0,10.3,1019.1,NE,0.0,2011-02-18 06:50:00,0
1159,1159,41046.0,2011.0,2.0,18.0,7.0,50.0,6.54,70.0,2.79,23.831999999999997,-68.417,73.0,9.4,1018.6,E,0.0,2011-02-18 07:50:00,0
1160,1160,41046.0,2011.0,2.0,18.0,8.0,50.0,6.63,89.0,2.97,23.831999999999997,-68.417,71.0,10.0,1018.5,E,0.0,2011-02-18 08:50:00,0
1161,1161,41046.0,2011.0,2.0,18.0,9.0,50.0,6.49,73.0,2.82,23.831999999999997,-68.417,67.0,10.3,1018.9,NE,0.0,2011-02-18 09:50:00,0
1162,1162,41046.0,2011.0,2.0,18.0,10.0,50.0,6.43,86.0,2.62,23.831999999999997,-68.417,59.0,10.5,1019.5,NE,0.0,2011-02-18 10:50:00,0
1163,1163,41046.0,2011.0,2.0,18.0,11.0,50.0,6.46,79.0,2.85,23.831999999999997,-68.417,56.0,10.1,1020.1,NE,0.0,2011-02-18 11:50:00,0
1164,1164,41046.0,2011.0,2.0,18.0,12.0,50.0,6.31,94.0,2.7,23.831999999999997,-68.417,64.0,10.4,1020.7,NE,0.0,2011-02-18 12:50:00,0
1165,1165,41046.0,2011.0,2.0,18.0,13.0,50.0,6.13,61.0,2.51,23.831999999999997,-68.417,53.0,9.8,1021.1,NE,0.0,2011-02-18 13:50:00,0
1166,1166,41046.0,2011.0,2.0,18.0,14.0,50.0,6.18,63.0,2.32,23.831999999999997,-68.417,56.0,9.2,1021.4,NE,0.0,2011-02-18 14:50:00,0
1167,1167,41046.0,2011.0,2.0,18.0,15.0,50.0,6.38,58.0,2.57,23.831999999999997,-68.417,53.0,8.9,1021.2,NE,0.0,2011-02-18 15:50:00,0
1168,1168,41046.0,2011.0,2.0,18.0,16.0,50.0,6.24,58.0,2.36,23.831999999999997,-68.417,51.0,9.2,1020.6,NE,0.0,2011-02-18 16:50:00,0
1169,1169,41046.0,2011.0,2.0,18.0,17.0,50.0,6.36,63.0,2.41,23.831999999999997,-68.417,44.0,8.8,1019.8,NE,0.0,2011-02-18 17:50:00,0
1170,1170,41046.0,2011.0,2.0,18.0,18.0,50.0,6.15,74.0,2.32,23.831999999999997,-68.417,44.0,8.8,1019.2,NE,0.0,2011-02-18 18:50:00,0
1171,1171,41046.0,2011.0,2.0,18.0,19.0,50.0,6.22,49.0,2.37,23.831999999999997,-68.417,44.0,8.7,1018.7,NE,0.0,2011-02-18 19:50:00,0
1172,1172,41046.0,2011.0,2.0,18.0,20.0,50.0,6.15,78.0,2.32,23.831999999999997,-68.417,50.0,9.3,1018.5,NE,0.0,2011-02-18 20:50:00,0
1173,1173,41046.0,2011.0,2.0,18.0,21.0,50.0,6.28,84.0,2.4,23.831999999999997,-68.417,60.0,9.2,1018.7,NE,0.0,2011-02-18 21:50:00,0
1174,1174,41046.0,2011.0,2.0,18.0,22.0,50.0,6.4,74.0,2.38,23.831999999999997,-68.417,59.0,9.0,1019.1,NE,0.0,2011-02-18 22:50:00,0
1175,1175,41046.0,2011.0,2.0,18.0,23.0,50.0,6.25,62.0,2.34,23.831999999999997,-68.417,43.0,9.0,1019.2,NE,0.0,2011-02-18 23:50:00,0
1176,1176,41046.0,2011.0,2.0,19.0,0.0,50.0,6.32,85.0,2.35,23.831999999999997,-68.417,54.0,9.1,1019.5,NE,0.0,2011-02-19 00:50:00,0
1177,1177,41046.0,2011.0,2.0,19.0,1.0,50.0,6.17,81.0,2.38,23.831999999999997,-68.417,57.0,9.7,1019.6,NE,0.0,2011-02-19 01:50:00,0
1178,1178,41046.0,2011.0,2.0,19.0,2.0,50.0,6.14,96.0,2.41,23.831999999999997,-68.417,62.0,9.1,1019.9,NE,0.0,2011-02-19 02:50:00,0
1179,1179,41046.0,2011.0,2.0,19.0,3.0,50.0,6.09,80.0,2.38,23.831999999999997,-68.417,69.0,8.7,1019.6,NE,0.0,2011-02-19 03:50:00,0
1180,1180,41046.0,2011.0,2.0,19.0,4.0,50.0,6.2,67.0,2.34,23.831999999999997,-68.417,74.0,8.3,1019.1,E,0.0,2011-02-19 04:50:00,0
1181,1181,41046.0,2011.0,2.0,19.0,5.0,50.0,6.38,86.0,2.35,23.831999999999997,-68.417,75.0,8.3,1018.7,E,0.0,2011-02-19 05:50:00,0
1182,1182,41046.0,2011.0,2.0,19.0,6.0,50.0,6.17,88.0,2.27,23.831999999999997,-68.417,77.0,8.0,1018.1,E,0.0,2011-02-19 06:50:00,0
1183,1183,41046.0,2011.0,2.0,19.0,7.0,50.0,6.13,80.0,2.11,23.831999999999997,-68.417,72.0,7.5,1017.4,E,0.0,2011-02-19 07:50:00,0
1184,1184,41046.0,2011.0,2.0,19.0,8.0,50.0,6.45,80.0,2.27,23.831999999999997,-68.417,74.0,6.5,1017.1,E,0.0,2011-02-19 08:50:00,0
1185,1185,41046.0,2011.0,2.0,19.0,9.0,50.0,6.36,77.0,2.27,23.831999999999997,-68.417,68.0,6.1,1017.3,NE,0.0,2011-02-19 09:50:00,0
1186,1186,41046.0,2011.0,2.0,19.0,10.0,50.0,6.58,84.0,2.26,23.831999999999997,-68.417,68.0,6.7,1017.8,NE,0.0,2011-02-19 10:50:00,0
1187,1187,41046.0,2011.0,2.0,19.0,11.0,50.0,6.59,83.0,2.25,23.831999999999997,-68.417,61.0,6.6,1018.3,NE,0.0,2011-02-19 11:50:00,0
1188,1188,41046.0,2011.0,2.0,19.0,12.0,50.0,6.6,68.0,2.25,23.831999999999997,-68.417,62.0,6.3,1018.8,NE,0.0,2011-02-19 12:50:00,0
1189,1189,41046.0,2011.0,2.0,19.0,13.0,50.0,6.31,76.0,1.94,23.831999999999997,-68.417,50.0,6.6,1019.4,NE,0.0,2011-02-19 13:50:00,0
1190,1190,41046.0,2011.0,2.0,19.0,14.0,50.0,6.38,77.0,2.03,23.831999999999997,-68.417,44.0,7.2,1019.5,NE,0.0,2011-02-19 14:50:00,0
1191,1191,41046.0,2011.0,2.0,19.0,15.0,50.0,6.45,72.0,1.86,23.831999999999997,-68.417,47.0,6.7,1018.9,NE,0.0,2011-02-19 15:50:00,0
1192,1192,41046.0,2011.0,2.0,19.0,16.0,50.0,6.15,77.0,1.78,23.831999999999997,-68.417,44.0,7.2,1018.2,NE,0.0,2011-02-19 16:50:00,0
1193,1193,41046.0,2011.0,2.0,19.0,17.0,50.0,5.65,71.0,1.69,23.831999999999997,-68.417,30.0,7.5,1017.6,N,0.0,2011-02-19 17:50:00,0
1194,1194,41046.0,2011.0,2.0,19.0,18.0,50.0,5.83,75.0,1.75,23.831999999999997,-68.417,34.0,8.0,1016.9,N,0.0,2011-02-19 18:50:00,0
1195,1195,41046.0,2011.0,2.0,19.0,19.0,50.0,5.62,67.0,1.75,23.831999999999997,-68.417,37.0,7.9,1016.4,NE,0.0,2011-02-19 19:50:00,0
1196,1196,41046.0,2011.0,2.0,19.0,20.0,50.0,5.59,77.0,1.71,23.831999999999997,-68.417,28.0,8.1,1016.4,N,0.0,2011-02-19 20:50:00,0
1197,1197,41046.0,2011.0,2.0,19.0,21.0,50.0,6.0,66.0,1.81,23.831999999999997,-68.417,36.0,7.2,1016.5,NE,0.0,2011-02-19 21:50:00,0
1198,1198,41046.0,2011.0,2.0,19.0,22.0,50.0,5.67,87.0,1.58,23.831999999999997,-68.417,32.0,6.5,1016.8,N,0.0,2011-02-19 22:50:00,0
1199,1199,41046.0,2011.0,2.0,19.0,23.0,50.0,5.92,77.0,1.7,23.831999999999997,-68.417,29.0,6.5,1017.2,N,0.0,2011-02-19 23:50:00,0
1200,1200,41046.0,2011.0,2.0,20.0,0.0,50.0,6.45,65.0,1.79,23.831999999999997,-68.417,33.0,6.8,1017.6,N,0.0,2011-02-20 00:50:00,0
1201,1201,41046.0,2011.0,2.0,20.0,1.0,50.0,6.02,67.0,1.71,23.831999999999997,-68.417,27.0,7.1,1017.8,N,0.0,2011-02-20 01:50:00,0
1202,1202,41046.0,2011.0,2.0,20.0,2.0,50.0,6.0,79.0,1.63,23.831999999999997,-68.417,33.0,7.2,1017.9,N,0.0,2011-02-20 02:50:00,0
1203,1203,41046.0,2011.0,2.0,20.0,3.0,50.0,5.93,70.0,1.65,23.831999999999997,-68.417,26.0,6.8,1018.1,N,0.0,2011-02-20 03:50:00,0
1204,1204,41046.0,2011.0,2.0,20.0,4.0,50.0,6.4,73.0,1.77,23.831999999999997,-68.417,32.0,5.6,1017.6,N,0.0,2011-02-20 04:50:00,0
1205,1205,41046.0,2011.0,2.0,20.0,5.0,50.0,6.12,87.0,1.65,23.831999999999997,-68.417,18.0,5.1,1017.5,N,0.0,2011-02-20 05:50:00,0
1206,1206,41046.0,2011.0,2.0,20.0,6.0,50.0,6.13,80.0,1.52,23.831999999999997,-68.417,16.0,5.1,1017.0,N,0.0,2011-02-20 06:50:00,0
1207,1207,41046.0,2011.0,2.0,20.0,7.0,50.0,6.21,85.0,1.5,23.831999999999997,-68.417,360.0,5.4,1016.7,N,0.0,2011-02-20 07:50:00,0
1208,1208,41046.0,2011.0,2.0,20.0,8.0,50.0,6.2,74.0,1.49,23.831999999999997,-68.417,350.0,6.5,1016.7,N,0.0,2011-02-20 08:50:00,0
1209,1209,41046.0,2011.0,2.0,20.0,9.0,50.0,5.98,87.0,1.5,23.831999999999997,-68.417,356.0,7.0,1016.6,N,0.0,2011-02-20 09:50:00,0
1210,1210,41046.0,2011.0,2.0,20.0,10.0,50.0,5.96,70.0,1.44,23.831999999999997,-68.417,354.0,6.7,1017.0,N,0.0,2011-02-20 10:50:00,0
1211,1211,41046.0,2011.0,2.0,20.0,11.0,50.0,5.82,76.0,1.34,23.831999999999997,-68.417,14.0,6.9,1017.7,N,0.0,2011-02-20 11:50:00,0
1212,1212,41046.0,2011.0,2.0,20.0,12.0,50.0,5.63,91.0,1.39,23.831999999999997,-68.417,27.0,5.8,1018.1,N,0.0,2011-02-20 12:50:00,0
1213,1213,41046.0,2011.0,2.0,20.0,13.0,50.0,5.81,80.0,1.42,23.831999999999997,-68.417,28.0,5.4,1018.7,N,0.0,2011-02-20 13:50:00,0
1214,1214,41046.0,2011.0,2.0,20.0,14.0,50.0,5.86,78.0,1.34,23.831999999999997,-68.417,22.0,5.1,1019.1,N,0.0,2011-02-20 14:50:00,0
1215,1215,41046.0,2011.0,2.0,20.0,15.0,50.0,5.81,80.0,1.38,23.831999999999997,-68.417,24.0,6.2,1018.8,N,0.0,2011-02-20 15:50:00,0
1216,1216,41046.0,2011.0,2.0,20.0,16.0,50.0,6.15,88.0,1.48,23.831999999999997,-68.417,17.0,5.6,1018.5,N,0.0,2011-02-20 16:50:00,0
1217,1217,41046.0,2011.0,2.0,20.0,17.0,50.0,5.9,93.0,1.37,23.831999999999997,-68.417,359.0,4.8,1018.0,N,0.0,2011-02-20 17:50:00,0
1218,1218,41046.0,2011.0,2.0,20.0,18.0,50.0,6.27,84.0,1.43,23.831999999999997,-68.417,5.0,5.7,1017.5,N,0.0,2011-02-20 18:50:00,0
1219,1219,41046.0,2011.0,2.0,20.0,19.0,50.0,5.72,72.0,1.29,23.831999999999997,-68.417,11.0,6.2,1017.2,N,0.0,2011-02-20 19:50:00,0
1220,1220,41046.0,2011.0,2.0,20.0,20.0,50.0,5.4,91.0,1.3,23.831999999999997,-68.417,33.0,9.2,1017.2,N,0.0,2011-02-20 20:50:00,0
1221,1221,41046.0,2011.0,2.0,20.0,21.0,50.0,5.05,89.0,1.44,23.831999999999997,-68.417,37.0,8.9,1017.7,NE,0.0,2011-02-20 21:50:00,0
1222,1222,41046.0,2011.0,2.0,20.0,22.0,50.0,5.11,78.0,1.57,23.831999999999997,-68.417,31.0,9.0,1018.4,N,0.0,2011-02-20 22:50:00,0
1223,1223,41046.0,2011.0,2.0,20.0,23.0,50.0,4.87,31.0,1.67,23.831999999999997,-68.417,26.0,9.7,1018.7,N,0.0,2011-02-20 23:50:00,0
1224,1224,41046.0,2011.0,2.0,21.0,0.0,50.0,4.97,14.0,1.69,23.831999999999997,-68.417,34.0,9.6,1019.3,N,0.0,2011-02-21 00:50:00,0
1225,1225,41046.0,2011.0,2.0,21.0,1.0,50.0,5.07,20.0,1.87,23.831999999999997,-68.417,40.0,9.7,1019.5,NE,0.0,2011-02-21 01:50:00,0
1226,1226,41046.0,2011.0,2.0,21.0,2.0,50.0,5.04,32.0,1.83,23.831999999999997,-68.417,41.0,8.4,1019.8,NE,0.0,2011-02-21 02:50:00,0
1227,1227,41046.0,2011.0,2.0,21.0,3.0,50.0,5.3,23.0,1.79,23.831999999999997,-68.417,40.0,7.8,1019.7,NE,0.0,2011-02-21 03:50:00,0
1228,1228,41046.0,2011.0,2.0,21.0,4.0,50.0,5.41,19.0,1.76,23.831999999999997,-68.417,50.0,6.9,1019.6,NE,0.0,2011-02-21 04:50:00,0
1229,1229,41046.0,2011.0,2.0,21.0,5.0,50.0,5.56,31.0,1.78,23.831999999999997,-68.417,48.0,6.6,1019.3,NE,0.0,2011-02-21 05:50:00,0
1230,1230,41046.0,2011.0,2.0,21.0,6.0,50.0,5.75,36.0,1.69,23.831999999999997,-68.417,40.0,6.9,1018.9,NE,0.0,2011-02-21 06:50:00,0
1231,1231,41046.0,2011.0,2.0,21.0,7.0,50.0,5.75,27.0,1.72,23.831999999999997,-68.417,42.0,7.7,1018.5,NE,0.0,2011-02-21 07:50:00,0
1232,1232,41046.0,2011.0,2.0,21.0,8.0,50.0,5.94,28.0,1.72,23.831999999999997,-68.417,41.0,8.3,1018.5,NE,0.0,2011-02-21 08:50:00,0
1233,1233,41046.0,2011.0,2.0,21.0,9.0,50.0,5.68,33.0,1.76,23.831999999999997,-68.417,55.0,7.3,1018.6,NE,0.0,2011-02-21 09:50:00,0
1234,1234,41046.0,2011.0,2.0,21.0,10.0,50.0,6.4,28.0,2.0,23.831999999999997,-68.417,64.0,7.7,1019.1,NE,0.0,2011-02-21 10:50:00,0
1235,1235,41046.0,2011.0,2.0,21.0,11.0,50.0,6.58,21.0,2.15,23.831999999999997,-68.417,67.0,7.3,1019.7,NE,0.0,2011-02-21 11:50:00,0
1236,1236,41046.0,2011.0,2.0,21.0,12.0,50.0,7.58,20.0,2.43,23.831999999999997,-68.417,62.0,7.2,1020.3,NE,0.0,2011-02-21 12:50:00,0
1237,1237,41046.0,2011.0,2.0,21.0,13.0,50.0,7.66,26.0,2.6,23.831999999999997,-68.417,64.0,6.5,1020.8,NE,0.0,2011-02-21 13:50:00,0
1238,1238,41046.0,2011.0,2.0,21.0,14.0,50.0,8.13,11.0,2.75,23.831999999999997,-68.417,84.0,5.9,1021.3,E,0.0,2011-02-21 14:50:00,0
1239,1239,41046.0,2011.0,2.0,21.0,15.0,50.0,8.99,12.0,3.1,23.831999999999997,-68.417,88.0,5.3,1021.3,E,0.0,2011-02-21 15:50:00,0
1240,1240,41046.0,2011.0,2.0,21.0,16.0,50.0,9.05,11.0,3.05,23.831999999999997,-68.417,82.0,5.4,1021.1,E,0.0,2011-02-21 16:50:00,0
1241,1241,41046.0,2011.0,2.0,21.0,17.0,50.0,9.03,13.0,3.02,23.831999999999997,-68.417,103.0,5.2,1020.5,E,0.0,2011-02-21 17:50:00,0
1242,1242,41046.0,2011.0,2.0,21.0,18.0,50.0,9.14,6.0,3.1,23.831999999999997,-68.417,87.0,4.3,1020.2,E,0.0,2011-02-21 18:50:00,0
1243,1243,41046.0,2011.0,2.0,21.0,19.0,50.0,9.49,2.0,3.42,23.831999999999997,-68.417,105.0,3.8,1019.8,E,0.0,2011-02-21 19:50:00,0
1244,1244,41046.0,2011.0,2.0,21.0,20.0,50.0,9.14,4.0,3.13,23.831999999999997,-68.417,100.0,5.6,1019.5,E,0.0,2011-02-21 20:50:00,0
1245,1245,41046.0,2011.0,2.0,21.0,21.0,50.0,9.37,11.0,3.44,23.831999999999997,-68.417,128.0,4.8,1019.7,SE,0.0,2011-02-21 21:50:00,0
1246,1246,41046.0,2011.0,2.0,21.0,22.0,50.0,9.2,8.0,3.07,23.831999999999997,-68.417,128.0,5.1,1019.7,SE,0.0,2011-02-21 22:50:00,0
1247,1247,41046.0,2011.0,2.0,21.0,23.0,50.0,8.76,360.0,2.72,23.831999999999997,-68.417,130.0,4.1,1020.0,SE,0.0,2011-02-21 23:50:00,0
1248,1248,41046.0,2011.0,2.0,22.0,0.0,50.0,8.72,4.0,2.6,23.831999999999997,-68.417,143.0,3.6,1020.5,SE,0.0,2011-02-22 00:50:00,0
1249,1249,41046.0,2011.0,2.0,22.0,1.0,50.0,9.21,1.0,2.95,23.831999999999997,-68.417,140.0,3.9,1020.6,SE,0.0,2011-02-22 01:50:00,0
1250,1250,41046.0,2011.0,2.0,22.0,2.0,50.0,8.8,357.0,2.58,23.831999999999997,-68.417,112.0,5.1,1020.5,E,0.0,2011-02-22 02:50:00,0
1251,1251,41046.0,2011.0,2.0,22.0,3.0,50.0,8.61,359.0,2.62,23.831999999999997,-68.417,127.0,3.7,1020.5,SE,0.0,2011-02-22 03:50:00,0
